block,sae_seed,region_source,threshold,step_index,method,metric,target,control,n,partial_pearson,partial_spearman
8,42,none,0.1,4,topk,r,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.01902709625458207,0.005734385461719775
8,42,none,0.1,4,topk,r,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.020438029494129654,0.006869559422098385
8,42,none,0.1,4,topk,r,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b8,199,-0.1275746853982306,-0.06320376426234531
8,42,none,0.1,4,topk,r,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b8,199,-0.12573527673584936,-0.060650458707091695
8,42,none,0.1,4,topk,r,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b8,199,-0.1162958592355621,-0.05429828974719711
8,42,none,0.1,4,topk,r,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b8,199,-0.11624607043196811,-0.0540746188882943
8,42,none,0.1,4,topk,r,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.12395868860730946,-0.05838710290397668
8,42,none,0.1,4,topk,r,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,-0.12291332503071246,-0.05638700887975072
8,42,none,0.1,4,topk,r,rho_a_mean,order+attn2_projection:key:head_concat:b8,200,0.21135420729156368,0.18316278546611464
8,42,none,0.1,4,topk,r,rho_a_mean,order+attn2_projection:key:head_mean:b8,200,0.22298538113172342,0.1939528953442286
8,42,none,0.1,4,topk,r,rho_a_mean,order+attn2_projection:value:head_concat:b8,200,0.26988993988247867,0.2309358066281237
8,42,none,0.1,4,topk,r,rho_a_mean,order+attn2_projection:value:head_mean:b8,200,0.2703047747467753,0.23141517641474685
8,42,none,0.1,4,topk,r,rho_a_mean,order+caption_projection:projected:subword_mean,200,0.2357304831961833,0.20607365119579654
8,42,none,0.1,4,topk,r,rho_a_mean,order+t5_hidden:hidden:subword_mean,200,0.2409356095670069,0.21068200697752948
8,42,none,0.1,4,topk,r,rho_b_mean,order+attn2_projection:key:head_concat:b8,200,-0.3559314506113663,-0.33574863768034985
8,42,none,0.1,4,topk,r,rho_b_mean,order+attn2_projection:key:head_mean:b8,200,-0.34580355522800804,-0.3258749775746668
8,42,none,0.1,4,topk,r,rho_b_mean,order+attn2_projection:value:head_concat:b8,200,-0.23483908943045198,-0.2132958783889764
8,42,none,0.1,4,topk,r,rho_b_mean,order+attn2_projection:value:head_mean:b8,200,-0.23413818748162224,-0.21182192508464454
8,42,none,0.1,4,topk,r,rho_b_mean,order+caption_projection:projected:subword_mean,200,-0.33863007721532146,-0.3142661985609525
8,42,none,0.1,4,topk,r,rho_b_mean,order+t5_hidden:hidden:subword_mean,200,-0.32093019771969344,-0.29421550587034984
8,42,none,0.1,4,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b8,200,0.2810403748189438,0.2502396883193293
8,42,none,0.1,4,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b8,200,0.28114076554005946,0.25088992754931005
8,42,none,0.1,4,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b8,200,0.2556795465744938,0.2208713562358861
8,42,none,0.1,4,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b8,200,0.255674052556855,0.22056570407865228
8,42,none,0.1,4,topk,r,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,200,0.2804051103367044,0.24961666077815378
8,42,none,0.1,4,topk,r,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,200,0.27987397404576136,0.2482508584974025
8,42,none,0.1,4,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b8,200,-0.3689527775798506,-0.33573191672514985
8,42,none,0.1,4,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b8,200,-0.35831444166783194,-0.3247243029048154
8,42,none,0.1,4,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b8,200,-0.2523167161003786,-0.21544427687192533
8,42,none,0.1,4,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b8,200,-0.25176140672117475,-0.21423304323865497
8,42,none,0.1,4,topk,r,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,200,-0.34978393452225454,-0.31249480486328746
8,42,none,0.1,4,topk,r,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,200,-0.33287866480484135,-0.29511323500810877
8,42,none,0.1,4,topk,O,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b8,200,-0.26526321044115514,-0.22460271149157188
8,42,none,0.1,4,topk,O,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b8,200,-0.25842477515835144,-0.21606284677945306
8,42,none,0.1,4,topk,O,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b8,200,-0.20754030706282883,-0.15978183435362278
8,42,none,0.1,4,topk,O,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b8,200,-0.20659252404490036,-0.1586679595957425
8,42,none,0.1,4,topk,O,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,-0.24723234054077195,-0.2022278582821215
8,42,none,0.1,4,topk,O,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,-0.22953493328021768,-0.1879219798550501
8,42,none,0.1,4,topk,O,merged_rate,order+attn2_projection:key:head_concat:b8,200,-0.19814730327059288,-0.13384134019486843
8,42,none,0.1,4,topk,O,merged_rate,order+attn2_projection:key:head_mean:b8,200,-0.21138989017195725,-0.14714884637637843
8,42,none,0.1,4,topk,O,merged_rate,order+attn2_projection:value:head_concat:b8,200,-0.22554576185470734,-0.16148580609279306
8,42,none,0.1,4,topk,O,merged_rate,order+attn2_projection:value:head_mean:b8,200,-0.22445869023413342,-0.1607546974367102
8,42,none,0.1,4,topk,O,merged_rate,order+caption_projection:projected:subword_mean,200,-0.25358516208206217,-0.18864594433924406
8,42,none,0.1,4,topk,O,merged_rate,order+t5_hidden:hidden:subword_mean,200,-0.2438668885831916,-0.17770775148985138
8,42,none,0.1,4,topk,O,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b8,199,-0.0888720448800206,-0.12745441602181784
8,42,none,0.1,4,topk,O,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b8,199,-0.09505208740934647,-0.13434924252184016
8,42,none,0.1,4,topk,O,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b8,199,-0.12801890393470947,-0.15807552636715042
8,42,none,0.1,4,topk,O,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b8,199,-0.12927776714935818,-0.15918742938393515
8,42,none,0.1,4,topk,O,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,-0.10053162089979119,-0.1404463865648704
8,42,none,0.1,4,topk,O,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,-0.1121160620609158,-0.1449637891789119
8,42,none,0.1,4,topk,O,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b8,199,-0.09753802823719807,-0.09820977334195541
8,42,none,0.1,4,topk,O,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b8,199,-0.10365468312185577,-0.10367993021170607
8,42,none,0.1,4,topk,O,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b8,199,-0.12302180091221933,-0.11052179821427101
8,42,none,0.1,4,topk,O,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b8,199,-0.1232899941420218,-0.1111112256055073
8,42,none,0.1,4,topk,O,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.11775464678123787,-0.11487316485915533
8,42,none,0.1,4,topk,O,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,-0.11758841551929636,-0.12719186823601045
8,42,none,0.1,4,topk,O,rho_a_mean,order+attn2_projection:key:head_concat:b8,200,-0.04416975024403543,-0.09526590009795145
8,42,none,0.1,4,topk,O,rho_a_mean,order+attn2_projection:key:head_mean:b8,200,-0.05807488038468946,-0.10835967650034788
8,42,none,0.1,4,topk,O,rho_a_mean,order+attn2_projection:value:head_concat:b8,200,-0.11091401019566853,-0.13758504606489036
8,42,none,0.1,4,topk,O,rho_a_mean,order+attn2_projection:value:head_mean:b8,200,-0.11183498022717198,-0.13840390761010446
8,42,none,0.1,4,topk,O,rho_a_mean,order+caption_projection:projected:subword_mean,200,-0.10730474416763063,-0.15772085609516015
8,42,none,0.1,4,topk,O,rho_a_mean,order+t5_hidden:hidden:subword_mean,200,-0.14442413020852105,-0.17970047576314327
8,42,none,0.1,4,topk,O,rho_b_mean,order+attn2_projection:key:head_concat:b8,200,0.4596495342514194,0.41618104790461247
8,42,none,0.1,4,topk,O,rho_b_mean,order+attn2_projection:key:head_mean:b8,200,0.4415952138250839,0.39365529405117894
8,42,none,0.1,4,topk,O,rho_b_mean,order+attn2_projection:value:head_concat:b8,200,0.283463934216151,0.2523676810148491
8,42,none,0.1,4,topk,O,rho_b_mean,order+attn2_projection:value:head_mean:b8,200,0.28244367435236906,0.25041854545453834
8,42,none,0.1,4,topk,O,rho_b_mean,order+caption_projection:projected:subword_mean,200,0.39379766249480774,0.3427820553783792
8,42,none,0.1,4,topk,O,rho_b_mean,order+t5_hidden:hidden:subword_mean,200,0.3455354465702885,0.30537815618569775
8,42,none,0.1,4,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b8,200,-0.2547435822939264,-0.2670461105617723
8,42,none,0.1,4,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b8,200,-0.2512152297184211,-0.26195983742730544
8,42,none,0.1,4,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b8,200,-0.20595357297932324,-0.21382318153618082
8,42,none,0.1,4,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b8,200,-0.20599551944789127,-0.21341841081765425
8,42,none,0.1,4,topk,O,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,200,-0.26949642367232596,-0.28133634876786334
8,42,none,0.1,4,topk,O,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,200,-0.26724052938802345,-0.26969030145409506
8,42,none,0.1,4,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b8,200,0.37619400279615994,0.36476914116594666
8,42,none,0.1,4,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b8,200,0.35538740152640363,0.34060164507153745
8,42,none,0.1,4,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b8,200,0.19363393483978886,0.2020311056976655
8,42,none,0.1,4,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b8,200,0.19326761279751453,0.20053912210167568
8,42,none,0.1,4,topk,O,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,200,0.3067934043386418,0.2900285128291548
8,42,none,0.1,4,topk,O,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,200,0.26176991176612247,0.2511615167566925
8,42,none,0.1,4,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b8,200,-0.24366173842220393,-0.305514945089554
8,42,none,0.1,4,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b8,200,-0.21266188689535082,-0.2785612365423592
8,42,none,0.1,4,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b8,200,-0.09871375027290251,-0.1602832471883575
8,42,none,0.1,4,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b8,200,-0.09647425453748792,-0.15771327158470602
8,42,none,0.1,4,topk,O_c,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,-0.1910427776250522,-0.25689208556027554
8,42,none,0.1,4,topk,O_c,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,-0.16030063285784316,-0.241690314079071
8,42,none,0.1,4,topk,O_c,merged_rate,order+attn2_projection:key:head_concat:b8,200,0.07748241388785666,0.1485808603215949
8,42,none,0.1,4,topk,O_c,merged_rate,order+attn2_projection:key:head_mean:b8,200,0.05543250193798567,0.1282961790013219
8,42,none,0.1,4,topk,O_c,merged_rate,order+attn2_projection:value:head_concat:b8,200,0.15491183658114396,0.2328468173167352
8,42,none,0.1,4,topk,O_c,merged_rate,order+attn2_projection:value:head_mean:b8,200,0.15893842663703975,0.23699739290523608
8,42,none,0.1,4,topk,O_c,merged_rate,order+caption_projection:projected:subword_mean,200,-0.009468775279064078,0.06840574465010427
8,42,none,0.1,4,topk,O_c,merged_rate,order+t5_hidden:hidden:subword_mean,200,0.08326169702012653,0.15597396709346595
8,42,none,0.1,4,topk,O_c,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b8,199,0.03344449405703058,0.08692889606643635
8,42,none,0.1,4,topk,O_c,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b8,199,0.02225453460807035,0.08419666594130154
8,42,none,0.1,4,topk,O_c,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b8,199,-0.005418630874095807,0.10499038972702959
8,42,none,0.1,4,topk,O_c,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b8,199,-0.008195695304036823,0.10227146336510781
8,42,none,0.1,4,topk,O_c,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.03629005348195631,0.10769112633224046
8,42,none,0.1,4,topk,O_c,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.03292613384851487,0.12510837255213783
8,42,none,0.1,4,topk,O_c,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b8,199,0.03262733192781159,0.056021126447439354
8,42,none,0.1,4,topk,O_c,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b8,199,0.015710216158644905,0.04923442952356988
8,42,none,0.1,4,topk,O_c,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b8,199,0.019631931509777163,0.10067931752858156
8,42,none,0.1,4,topk,O_c,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b8,199,0.01947318781612767,0.09914599907499139
8,42,none,0.1,4,topk,O_c,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.0044589497511302745,0.04421959283156277
8,42,none,0.1,4,topk,O_c,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,0.027309234653738797,0.04182856310179903
8,42,none,0.1,4,topk,O_c,rho_a_mean,order+attn2_projection:key:head_concat:b8,200,0.04006329703747729,-0.08292846501629354
8,42,none,0.1,4,topk,O_c,rho_a_mean,order+attn2_projection:key:head_mean:b8,200,0.034804530430468314,-0.08521963698694698
8,42,none,0.1,4,topk,O_c,rho_a_mean,order+attn2_projection:value:head_concat:b8,200,0.03632426001358797,-0.07137116841234586
8,42,none,0.1,4,topk,O_c,rho_a_mean,order+attn2_projection:value:head_mean:b8,200,0.03530538447759065,-0.0720995342873565
8,42,none,0.1,4,topk,O_c,rho_a_mean,order+caption_projection:projected:subword_mean,200,-0.04102307815565506,-0.14655178118821827
8,42,none,0.1,4,topk,O_c,rho_a_mean,order+t5_hidden:hidden:subword_mean,200,-0.050653537574180424,-0.11495921748890246
8,42,none,0.1,4,topk,O_c,rho_b_mean,order+attn2_projection:key:head_concat:b8,200,0.6319383528266261,0.6736272583229038
8,42,none,0.1,4,topk,O_c,rho_b_mean,order+attn2_projection:key:head_mean:b8,200,0.6053302466582974,0.6505768621892708
8,42,none,0.1,4,topk,O_c,rho_b_mean,order+attn2_projection:value:head_concat:b8,200,0.40733457249799937,0.4447734647592868
8,42,none,0.1,4,topk,O_c,rho_b_mean,order+attn2_projection:value:head_mean:b8,200,0.4106871700176775,0.44664011551875565
8,42,none,0.1,4,topk,O_c,rho_b_mean,order+caption_projection:projected:subword_mean,200,0.583798836992452,0.6356019828998574
8,42,none,0.1,4,topk,O_c,rho_b_mean,order+t5_hidden:hidden:subword_mean,200,0.6039342055488593,0.6614289231958728
8,42,none,0.1,4,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b8,200,-0.21449247510620598,-0.33304562957406
8,42,none,0.1,4,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b8,200,-0.19699948485592206,-0.313504967478426
8,42,none,0.1,4,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b8,200,-0.07385222041859688,-0.19554479647047457
8,42,none,0.1,4,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b8,200,-0.07465699273009908,-0.19524239848397987
8,42,none,0.1,4,topk,O_c,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,200,-0.26714538988577924,-0.38265491973778687
8,42,none,0.1,4,topk,O_c,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,200,-0.24664033878576122,-0.33076420652900235
8,42,none,0.1,4,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b8,200,0.5172773083376297,0.6089069519028836
8,42,none,0.1,4,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b8,200,0.48524177495808424,0.5841866954890139
8,42,none,0.1,4,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b8,200,0.28865366701415585,0.41236944588049146
8,42,none,0.1,4,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b8,200,0.2929146078710121,0.41458251463517565
8,42,none,0.1,4,topk,O_c,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,200,0.4623245601022146,0.5707983182544734
8,42,none,0.1,4,topk,O_c,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,200,0.4804140961833239,0.588974688604084
8,42,none,0.1,8,pre,r,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b8,200,-0.0031419621073601064,0.11735917573816093
8,42,none,0.1,8,pre,r,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b8,200,0.0009186726595720701,0.11794674379547418
8,42,none,0.1,8,pre,r,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b8,200,-0.013031484112843097,0.09996542185665505
8,42,none,0.1,8,pre,r,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b8,200,-0.012958993685452311,0.09995904400020159
8,42,none,0.1,8,pre,r,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,0.007626021216825552,0.12556121706758533
8,42,none,0.1,8,pre,r,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,0.02644001890327614,0.14432227400001912
8,42,none,0.1,8,pre,r,merged_rate,order+attn2_projection:key:head_concat:b8,200,0.057976192921226265,0.09348972915824053
8,42,none,0.1,8,pre,r,merged_rate,order+attn2_projection:key:head_mean:b8,200,0.061262483232651606,0.09745058533096915
8,42,none,0.1,8,pre,r,merged_rate,order+attn2_projection:value:head_concat:b8,200,0.07900383528694063,0.11014806878514431
8,42,none,0.1,8,pre,r,merged_rate,order+attn2_projection:value:head_mean:b8,200,0.07887635167975234,0.10992209112685969
8,42,none,0.1,8,pre,r,merged_rate,order+caption_projection:projected:subword_mean,200,0.04844642111743569,0.08632271968244694
8,42,none,0.1,8,pre,r,merged_rate,order+t5_hidden:hidden:subword_mean,200,0.05155755139056602,0.08283268189544322
8,42,none,0.1,8,pre,r,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b8,199,0.12097046261561122,0.1283672982813829
8,42,none,0.1,8,pre,r,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b8,199,0.12220772023942499,0.1314826072799548
8,42,none,0.1,8,pre,r,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b8,199,0.13245528189905995,0.14140019491007919
8,42,none,0.1,8,pre,r,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b8,199,0.13248870659639198,0.1415195846253959
8,42,none,0.1,8,pre,r,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.12281064064614762,0.13041779854737187
8,42,none,0.1,8,pre,r,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.11874997271171477,0.12893411217275277
8,42,none,0.1,8,pre,r,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b8,199,-0.06170154367898784,0.060618906111095834
8,42,none,0.1,8,pre,r,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b8,199,-0.06183433048606782,0.06240325121201195
8,42,none,0.1,8,pre,r,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b8,199,-0.053361281901468355,0.06773166447884402
8,42,none,0.1,8,pre,r,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b8,199,-0.05338214765085669,0.06779022583887469
8,42,none,0.1,8,pre,r,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.0664367394365708,0.05962835216368542
8,42,none,0.1,8,pre,r,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,-0.06646554957727711,0.053036448654248766
8,42,none,0.1,8,pre,r,rho_a_mean,order+attn2_projection:key:head_concat:b8,200,0.07571632037613156,0.0603159534787888
8,42,none,0.1,8,pre,r,rho_a_mean,order+attn2_projection:key:head_mean:b8,200,0.08407255869105246,0.06633878342747593
8,42,none,0.1,8,pre,r,rho_a_mean,order+attn2_projection:value:head_concat:b8,200,0.08517959016763735,0.061966696387444176
8,42,none,0.1,8,pre,r,rho_a_mean,order+attn2_projection:value:head_mean:b8,200,0.08524091890272581,0.061976171842761704
8,42,none,0.1,8,pre,r,rho_a_mean,order+caption_projection:projected:subword_mean,200,0.09269551107296338,0.07190332912527977
8,42,none,0.1,8,pre,r,rho_a_mean,order+t5_hidden:hidden:subword_mean,200,0.10391337944731194,0.08341102681600719
8,42,none,0.1,8,pre,r,rho_b_mean,order+attn2_projection:key:head_concat:b8,200,-0.19265405786192338,-0.15213892567140438
8,42,none,0.1,8,pre,r,rho_b_mean,order+attn2_projection:key:head_mean:b8,200,-0.1874909263880726,-0.14262829979260985
8,42,none,0.1,8,pre,r,rho_b_mean,order+attn2_projection:value:head_concat:b8,200,-0.13224692778052471,-0.07459773611779409
8,42,none,0.1,8,pre,r,rho_b_mean,order+attn2_projection:value:head_mean:b8,200,-0.1326053271513596,-0.0748325734797835
8,42,none,0.1,8,pre,r,rho_b_mean,order+caption_projection:projected:subword_mean,200,-0.20975226817779394,-0.17135218798777238
8,42,none,0.1,8,pre,r,rho_b_mean,order+t5_hidden:hidden:subword_mean,200,-0.26182363302319284,-0.22556824038141807
8,42,none,0.1,8,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b8,200,0.1393534698969343,0.11674577532254357
8,42,none,0.1,8,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b8,200,0.14297780932178336,0.11615047399754301
8,42,none,0.1,8,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b8,200,0.12144499973078095,0.08183598591030244
8,42,none,0.1,8,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b8,200,0.12179005578623944,0.08193877721504923
8,42,none,0.1,8,pre,r,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,200,0.1575289517264783,0.13067837276019026
8,42,none,0.1,8,pre,r,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,200,0.19777342704693368,0.17453618711732696
8,42,none,0.1,8,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b8,200,-0.22885249800840857,-0.1965709798719925
8,42,none,0.1,8,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b8,200,-0.2263336531744091,-0.1914949847419311
8,42,none,0.1,8,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b8,200,-0.18717618836544783,-0.14849013338462108
8,42,none,0.1,8,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b8,200,-0.1872327071980991,-0.14858949164285729
8,42,none,0.1,8,pre,r,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,200,-0.24654022038824144,-0.21526130308759167
8,42,none,0.1,8,pre,r,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,200,-0.2749506933021414,-0.2494500858048181
8,42,none,0.1,8,pre,O,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b8,200,-0.2653315961043727,-0.18430203271559717
8,42,none,0.1,8,pre,O,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b8,200,-0.2524843737704859,-0.1710616438240162
8,42,none,0.1,8,pre,O,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b8,200,-0.20290892864953614,-0.11337051105510759
8,42,none,0.1,8,pre,O,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b8,200,-0.20176634083320313,-0.11226029014766467
8,42,none,0.1,8,pre,O,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,-0.24222045238194767,-0.15983315181477614
8,42,none,0.1,8,pre,O,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,-0.2271195052870502,-0.1511088012217743
8,42,none,0.1,8,pre,O,merged_rate,order+attn2_projection:key:head_concat:b8,200,-0.08249962591845633,0.014390420407400923
8,42,none,0.1,8,pre,O,merged_rate,order+attn2_projection:key:head_mean:b8,200,-0.09439779453470899,0.0031052412896672046
8,42,none,0.1,8,pre,O,merged_rate,order+attn2_projection:value:head_concat:b8,200,-0.07739738286202769,0.012699002424730746
8,42,none,0.1,8,pre,O,merged_rate,order+attn2_projection:value:head_mean:b8,200,-0.07621062482250755,0.01374751610149436
8,42,none,0.1,8,pre,O,merged_rate,order+caption_projection:projected:subword_mean,200,-0.12808702311305883,-0.026952763554778065
8,42,none,0.1,8,pre,O,merged_rate,order+t5_hidden:hidden:subword_mean,200,-0.09774611527893358,0.0021483627029004805
8,42,none,0.1,8,pre,O,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b8,199,-0.051142845473332164,-0.06873432224461276
8,42,none,0.1,8,pre,O,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b8,199,-0.05698726773607277,-0.07333286638197489
8,42,none,0.1,8,pre,O,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b8,199,-0.07716672738443887,-0.08414056796457937
8,42,none,0.1,8,pre,O,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b8,199,-0.078599649379679,-0.08515925715916699
8,42,none,0.1,8,pre,O,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,-0.054724860811922044,-0.06978927316993432
8,42,none,0.1,8,pre,O,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,-0.06002406563363889,-0.06554969118018805
8,42,none,0.1,8,pre,O,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b8,199,-0.11081146487989718,-0.12795229153893953
8,42,none,0.1,8,pre,O,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b8,199,-0.11908624105047122,-0.13337584283754866
8,42,none,0.1,8,pre,O,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b8,199,-0.12961008332725385,-0.13322243698669814
8,42,none,0.1,8,pre,O,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b8,199,-0.13001358528078558,-0.13382592273927066
8,42,none,0.1,8,pre,O,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.130591275185292,-0.14002436589680095
8,42,none,0.1,8,pre,O,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,-0.12268153223026805,-0.14418019234091756
8,42,none,0.1,8,pre,O,rho_a_mean,order+attn2_projection:key:head_concat:b8,200,-0.1858780269190884,-0.14189652686155288
8,42,none,0.1,8,pre,O,rho_a_mean,order+attn2_projection:key:head_mean:b8,200,-0.17393103644566357,-0.1297212446457315
8,42,none,0.1,8,pre,O,rho_a_mean,order+attn2_projection:value:head_concat:b8,200,-0.12437915523191752,-0.08547308437656251
8,42,none,0.1,8,pre,O,rho_a_mean,order+attn2_projection:value:head_mean:b8,200,-0.12422624936679257,-0.0852227207636961
