pair,pair_id,entity_a,entity_b,stage,block,kind,aggregation,cosine
tiger__dog,tiger__dog,tiger,dog,attn2_projection,17,value,head_concat,0.16275401413440704
tiger__dog,tiger__dog,tiger,dog,attn2_projection,20,key,head_mean,0.9853435158729553
tiger__dog,tiger__dog,tiger,dog,attn2_projection,20,key,head_concat,0.9934130907058716
tiger__dog,tiger__dog,tiger,dog,attn2_projection,20,value,head_mean,0.27087268233299255
tiger__dog,tiger__dog,tiger,dog,attn2_projection,20,value,head_concat,0.26723477244377136
tiger__dog,tiger__dog,tiger,dog,attn2_projection,23,key,head_mean,0.9888060688972473
tiger__dog,tiger__dog,tiger,dog,attn2_projection,23,key,head_concat,0.9966210722923279
tiger__dog,tiger__dog,tiger,dog,attn2_projection,23,value,head_mean,0.3363431692123413
tiger__dog,tiger__dog,tiger,dog,attn2_projection,23,value,head_concat,0.3218485116958618
tiger__frog,tiger__frog,tiger,frog,t5_hidden,,hidden,subword_mean,0.605027437210083
tiger__frog,tiger__frog,tiger,frog,caption_projection,,projected,subword_mean,0.6975835561752319
tiger__frog,tiger__frog,tiger,frog,attn2_projection,8,key,head_mean,0.9407567381858826
tiger__frog,tiger__frog,tiger,frog,attn2_projection,8,key,head_concat,0.9701842069625854
tiger__frog,tiger__frog,tiger,frog,attn2_projection,8,value,head_mean,0.46076539158821106
tiger__frog,tiger__frog,tiger,frog,attn2_projection,8,value,head_concat,0.4610905051231384
tiger__frog,tiger__frog,tiger,frog,attn2_projection,11,key,head_mean,0.9501945376396179
tiger__frog,tiger__frog,tiger,frog,attn2_projection,11,key,head_concat,0.9778252840042114
tiger__frog,tiger__frog,tiger,frog,attn2_projection,11,value,head_mean,0.40939080715179443
tiger__frog,tiger__frog,tiger,frog,attn2_projection,11,value,head_concat,0.40441155433654785
tiger__frog,tiger__frog,tiger,frog,attn2_projection,14,key,head_mean,0.9604388475418091
tiger__frog,tiger__frog,tiger,frog,attn2_projection,14,key,head_concat,0.9875887036323547
tiger__frog,tiger__frog,tiger,frog,attn2_projection,14,value,head_mean,0.30441519618034363
tiger__frog,tiger__frog,tiger,frog,attn2_projection,14,value,head_concat,0.2973567247390747
tiger__frog,tiger__frog,tiger,frog,attn2_projection,17,key,head_mean,0.9729989171028137
tiger__frog,tiger__frog,tiger,frog,attn2_projection,17,key,head_concat,0.9880325198173523
tiger__frog,tiger__frog,tiger,frog,attn2_projection,17,value,head_mean,0.3223119378089905
tiger__frog,tiger__frog,tiger,frog,attn2_projection,17,value,head_concat,0.3126930296421051
tiger__frog,tiger__frog,tiger,frog,attn2_projection,20,key,head_mean,0.9943269491195679
tiger__frog,tiger__frog,tiger,frog,attn2_projection,20,key,head_concat,0.9974807500839233
tiger__frog,tiger__frog,tiger,frog,attn2_projection,20,value,head_mean,0.43665310740470886
tiger__frog,tiger__frog,tiger,frog,attn2_projection,20,value,head_concat,0.43756774067878723
tiger__frog,tiger__frog,tiger,frog,attn2_projection,23,key,head_mean,0.9959263205528259
tiger__frog,tiger__frog,tiger,frog,attn2_projection,23,key,head_concat,0.9987089037895203
tiger__frog,tiger__frog,tiger,frog,attn2_projection,23,value,head_mean,0.602520227432251
tiger__frog,tiger__frog,tiger,frog,attn2_projection,23,value,head_concat,0.604769766330719
tiger__leopard,tiger__leopard,tiger,leopard,t5_hidden,,hidden,subword_mean,0.5989462733268738
tiger__leopard,tiger__leopard,tiger,leopard,caption_projection,,projected,subword_mean,0.6105314493179321
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,8,key,head_mean,0.9212021827697754
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,8,key,head_concat,0.9570366740226746
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,8,value,head_mean,0.6217648386955261
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,8,value,head_concat,0.6245525479316711
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,11,key,head_mean,0.9223431348800659
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,11,key,head_concat,0.965807318687439
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,11,value,head_mean,0.6212541460990906
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,11,value,head_concat,0.6196332573890686
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,14,key,head_mean,0.9506303071975708
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,14,key,head_concat,0.9841747283935547
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,14,value,head_mean,0.5905715227127075
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,14,value,head_concat,0.5907045602798462
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,17,key,head_mean,0.9654614925384521
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,17,key,head_concat,0.9841293096542358
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,17,value,head_mean,0.5523913502693176
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,17,value,head_concat,0.5508974194526672
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,20,key,head_mean,0.9942124485969543
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,20,key,head_concat,0.9973540902137756
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,20,value,head_mean,0.6527334451675415
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,20,value,head_concat,0.6568059921264648
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,23,key,head_mean,0.9935828447341919
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,23,key,head_concat,0.9979918599128723
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,23,value,head_mean,0.6056385636329651
tiger__leopard,tiger__leopard,tiger,leopard,attn2_projection,23,value,head_concat,0.592162013053894
tiger__panda,tiger__panda,tiger,panda,t5_hidden,,hidden,subword_mean,0.5253455638885498
tiger__panda,tiger__panda,tiger,panda,caption_projection,,projected,subword_mean,0.5965153574943542
tiger__panda,tiger__panda,tiger,panda,attn2_projection,8,key,head_mean,0.9230384230613708
tiger__panda,tiger__panda,tiger,panda,attn2_projection,8,key,head_concat,0.957167387008667
tiger__panda,tiger__panda,tiger,panda,attn2_projection,8,value,head_mean,0.5070467591285706
tiger__panda,tiger__panda,tiger,panda,attn2_projection,8,value,head_concat,0.5125851631164551
tiger__panda,tiger__panda,tiger,panda,attn2_projection,11,key,head_mean,0.9145798683166504
tiger__panda,tiger__panda,tiger,panda,attn2_projection,11,key,head_concat,0.9625271558761597
tiger__panda,tiger__panda,tiger,panda,attn2_projection,11,value,head_mean,0.3945073187351227
tiger__panda,tiger__panda,tiger,panda,attn2_projection,11,value,head_concat,0.39725539088249207
tiger__panda,tiger__panda,tiger,panda,attn2_projection,14,key,head_mean,0.9394402503967285
tiger__panda,tiger__panda,tiger,panda,attn2_projection,14,key,head_concat,0.9793511629104614
tiger__panda,tiger__panda,tiger,panda,attn2_projection,14,value,head_mean,0.32084107398986816
tiger__panda,tiger__panda,tiger,panda,attn2_projection,14,value,head_concat,0.3143906593322754
tiger__panda,tiger__panda,tiger,panda,attn2_projection,17,key,head_mean,0.9605016708374023
tiger__panda,tiger__panda,tiger,panda,attn2_projection,17,key,head_concat,0.9813406467437744
tiger__panda,tiger__panda,tiger,panda,attn2_projection,17,value,head_mean,0.23825183510780334
tiger__panda,tiger__panda,tiger,panda,attn2_projection,17,value,head_concat,0.23709852993488312
tiger__panda,tiger__panda,tiger,panda,attn2_projection,20,key,head_mean,0.9925072193145752
tiger__panda,tiger__panda,tiger,panda,attn2_projection,20,key,head_concat,0.9967465400695801
tiger__panda,tiger__panda,tiger,panda,attn2_projection,20,value,head_mean,0.43913835287094116
tiger__panda,tiger__panda,tiger,panda,attn2_projection,20,value,head_concat,0.4349149167537689
tiger__panda,tiger__panda,tiger,panda,attn2_projection,23,key,head_mean,0.9937143921852112
tiger__panda,tiger__panda,tiger,panda,attn2_projection,23,key,head_concat,0.9979912042617798
tiger__panda,tiger__panda,tiger,panda,attn2_projection,23,value,head_mean,0.46189945936203003
tiger__panda,tiger__panda,tiger,panda,attn2_projection,23,value,head_concat,0.4494689702987671
tiger__penguin,tiger__penguin,tiger,penguin,t5_hidden,,hidden,subword_mean,0.5274991989135742
tiger__penguin,tiger__penguin,tiger,penguin,caption_projection,,projected,subword_mean,0.513534665107727
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,8,key,head_mean,0.8933268785476685
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,8,key,head_concat,0.9438846707344055
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,8,value,head_mean,0.33464691042900085
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,8,value,head_concat,0.3375541865825653
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,11,key,head_mean,0.8854227066040039
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,11,key,head_concat,0.9520362615585327
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,11,value,head_mean,0.2468438744544983
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,11,value,head_concat,0.2458808571100235
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,14,key,head_mean,0.9182297587394714
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,14,key,head_concat,0.9740035533905029
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,14,value,head_mean,0.23806041479110718
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,14,value,head_concat,0.23372532427310944
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,17,key,head_mean,0.9570874571800232
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,17,key,head_concat,0.980202853679657
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,17,value,head_mean,0.16091598570346832
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,17,value,head_concat,0.16055625677108765
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,20,key,head_mean,0.9910537004470825
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,20,key,head_concat,0.9959471821784973
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,20,value,head_mean,0.3139488101005554
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,20,value,head_concat,0.315502405166626
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,23,key,head_mean,0.9931080341339111
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,23,key,head_concat,0.9977399110794067
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,23,value,head_mean,0.3947383761405945
tiger__penguin,tiger__penguin,tiger,penguin,attn2_projection,23,value,head_concat,0.3817688524723053
tiger__pepper,tiger__pepper,tiger,pepper,t5_hidden,,hidden,subword_mean,0.27905890345573425
tiger__pepper,tiger__pepper,tiger,pepper,caption_projection,,projected,subword_mean,0.36262011528015137
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,8,key,head_mean,0.828853189945221
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,8,key,head_concat,0.9041773080825806
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,8,value,head_mean,0.09001582860946655
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,8,value,head_concat,0.08909263461828232
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,11,key,head_mean,0.8135804533958435
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,11,key,head_concat,0.9090302586555481
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,11,value,head_mean,0.10090260207653046
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,11,value,head_concat,0.10187997668981552
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,14,key,head_mean,0.8908382654190063
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,14,key,head_concat,0.9584532380104065
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,14,value,head_mean,0.08600299060344696
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,14,value,head_concat,0.08445699512958527
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,17,key,head_mean,0.9371140599250793
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,17,key,head_concat,0.9704926013946533
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,17,value,head_mean,0.04000142589211464
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,17,value,head_concat,0.04029209911823273
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,20,key,head_mean,0.9830315709114075
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,20,key,head_concat,0.9921296834945679
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,20,value,head_mean,0.1148730218410492
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,20,value,head_concat,0.11974303424358368
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,23,key,head_mean,0.9845309257507324
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,23,key,head_concat,0.9950839877128601
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,23,value,head_mean,0.23042240738868713
tiger__pepper,tiger__pepper,tiger,pepper,attn2_projection,23,value,head_concat,0.20327869057655334
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,t5_hidden,,hidden,subword_mean,0.19608807563781738
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,caption_projection,,projected,subword_mean,0.3395010828971863
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,8,key,head_mean,0.8178744316101074
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,8,key,head_concat,0.8886781930923462
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,8,value,head_mean,0.11167751252651215
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,8,value,head_concat,0.11094746738672256
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,11,key,head_mean,0.796605110168457
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,11,key,head_concat,0.8894912004470825
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,11,value,head_mean,0.09171847999095917
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,11,value,head_concat,0.08156944811344147
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,14,key,head_mean,0.8705254793167114
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,14,key,head_concat,0.9505959153175354
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,14,value,head_mean,0.06492200493812561
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,14,value,head_concat,0.06550158560276031
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,17,key,head_mean,0.9186413884162903
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,17,key,head_concat,0.9589583277702332
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,17,value,head_mean,0.04604170471429825
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,17,value,head_concat,0.04565363749861717
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,20,key,head_mean,0.9806840419769287
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,20,key,head_concat,0.9902815222740173
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,20,value,head_mean,0.09467874467372894
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,20,value,head_concat,0.101788729429245
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,23,key,head_mean,0.9802467226982117
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,23,key,head_concat,0.9942006468772888
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,23,value,head_mean,0.12492936849594116
tiger__pumpkin,tiger__pumpkin,tiger,pumpkin,attn2_projection,23,value,head_concat,0.0982493981719017
tiger__strawberry,tiger__strawberry,tiger,strawberry,t5_hidden,,hidden,subword_mean,0.3443884253501892
tiger__strawberry,tiger__strawberry,tiger,strawberry,caption_projection,,projected,subword_mean,0.3607257902622223
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,8,key,head_mean,0.8241276741027832
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,8,key,head_concat,0.9035982489585876
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,8,value,head_mean,0.11418674141168594
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,8,value,head_concat,0.11126843094825745
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,11,key,head_mean,0.816457986831665
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,11,key,head_concat,0.9040018320083618
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,11,value,head_mean,0.05025579035282135
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,11,value,head_concat,0.04306269437074661
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,14,key,head_mean,0.8739670515060425
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,14,key,head_concat,0.9519086480140686
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,14,value,head_mean,0.030838213860988617
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,14,value,head_concat,0.028266478329896927
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,17,key,head_mean,0.9243651032447815
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,17,key,head_concat,0.9618344306945801
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,17,value,head_mean,-0.020051635801792145
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,17,value,head_concat,-0.018900739029049873
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,20,key,head_mean,0.9779775142669678
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,20,key,head_concat,0.9901948571205139
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,20,value,head_mean,0.08738978207111359
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,20,value,head_concat,0.0839991569519043
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,23,key,head_mean,0.9839353561401367
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,23,key,head_concat,0.9947736263275146
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,23,value,head_mean,0.13175038993358612
tiger__strawberry,tiger__strawberry,tiger,strawberry,attn2_projection,23,value,head_concat,0.12270129472017288
tiger__zebra,tiger__zebra,tiger,zebra,t5_hidden,,hidden,subword_mean,0.6578277945518494
tiger__zebra,tiger__zebra,tiger,zebra,caption_projection,,projected,subword_mean,0.6459926962852478
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,8,key,head_mean,0.9350919723510742
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,8,key,head_concat,0.9670083522796631
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,8,value,head_mean,0.5260863900184631
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,8,value,head_concat,0.5316819548606873
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,11,key,head_mean,0.9380287528038025
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,11,key,head_concat,0.9737623333930969
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,11,value,head_mean,0.47801199555397034
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,11,value,head_concat,0.4734880030155182
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,14,key,head_mean,0.9548999667167664
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,14,key,head_concat,0.9852346181869507
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,14,value,head_mean,0.3630504012107849
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,14,value,head_concat,0.3604568541049957
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,17,key,head_mean,0.970956563949585
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,17,key,head_concat,0.9870833158493042
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,17,value,head_mean,0.39440324902534485
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,17,value,head_concat,0.3965601623058319
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,20,key,head_mean,0.9948055744171143
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,20,key,head_concat,0.997695803642273
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,20,value,head_mean,0.5451411008834839
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,20,value,head_concat,0.5531392693519592
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,23,key,head_mean,0.9952678084373474
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,23,key,head_concat,0.998506486415863
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,23,value,head_mean,0.5630379915237427
tiger__zebra,tiger__zebra,tiger,zebra,attn2_projection,23,value,head_concat,0.5570357441902161
tomato__lemon,tomato__lemon,tomato,lemon,t5_hidden,,hidden,subword_mean,0.39842429757118225
tomato__lemon,tomato__lemon,tomato,lemon,caption_projection,,projected,subword_mean,0.36867398023605347
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,8,key,head_mean,0.8713650107383728
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,8,key,head_concat,0.9165235161781311
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,8,value,head_mean,0.4654306173324585
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,8,value,head_concat,0.46136438846588135
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,11,key,head_mean,0.861513614654541
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,11,key,head_concat,0.9186240434646606
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,11,value,head_mean,0.38158872723579407
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,11,value,head_concat,0.3776709735393524
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,14,key,head_mean,0.8992157578468323
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,14,key,head_concat,0.9584605097770691
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,14,value,head_mean,0.30007314682006836
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,14,value,head_concat,0.2860350012779236
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,17,key,head_mean,0.9367544651031494
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,17,key,head_concat,0.9674721360206604
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,17,value,head_mean,0.36886200308799744
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,17,value,head_concat,0.3634786009788513
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,20,key,head_mean,0.9786345958709717
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,20,key,head_concat,0.99116450548172
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,20,value,head_mean,0.41505587100982666
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,20,value,head_concat,0.4131595194339752
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,23,key,head_mean,0.9845691919326782
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,23,key,head_concat,0.9947156310081482
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,23,value,head_mean,0.3855452239513397
tomato__lemon,tomato__lemon,tomato,lemon,attn2_projection,23,value,head_concat,0.3926723599433899
tomato__peach,tomato__peach,tomato,peach,t5_hidden,,hidden,subword_mean,0.49628281593322754
tomato__peach,tomato__peach,tomato,peach,caption_projection,,projected,subword_mean,0.502862811088562
tomato__peach,tomato__peach,tomato,peach,attn2_projection,8,key,head_mean,0.9183851480484009
tomato__peach,tomato__peach,tomato,peach,attn2_projection,8,key,head_concat,0.9512697458267212
tomato__peach,tomato__peach,tomato,peach,attn2_projection,8,value,head_mean,0.5701574683189392
tomato__peach,tomato__peach,tomato,peach,attn2_projection,8,value,head_concat,0.5679306983947754
tomato__peach,tomato__peach,tomato,peach,attn2_projection,11,key,head_mean,0.9070058465003967
tomato__peach,tomato__peach,tomato,peach,attn2_projection,11,key,head_concat,0.9471030235290527
tomato__peach,tomato__peach,tomato,peach,attn2_projection,11,value,head_mean,0.5343272089958191
tomato__peach,tomato__peach,tomato,peach,attn2_projection,11,value,head_concat,0.5339369177818298
tomato__peach,tomato__peach,tomato,peach,attn2_projection,14,key,head_mean,0.925528347492218
tomato__peach,tomato__peach,tomato,peach,attn2_projection,14,key,head_concat,0.9681511521339417
tomato__peach,tomato__peach,tomato,peach,attn2_projection,14,value,head_mean,0.4143581986427307
tomato__peach,tomato__peach,tomato,peach,attn2_projection,14,value,head_concat,0.4192785620689392
tomato__peach,tomato__peach,tomato,peach,attn2_projection,17,key,head_mean,0.9605090618133545
tomato__peach,tomato__peach,tomato,peach,attn2_projection,17,key,head_concat,0.9797292351722717
tomato__peach,tomato__peach,tomato,peach,attn2_projection,17,value,head_mean,0.5076473951339722
tomato__peach,tomato__peach,tomato,peach,attn2_projection,17,value,head_concat,0.5106282830238342
tomato__peach,tomato__peach,tomato,peach,attn2_projection,20,key,head_mean,0.9852728247642517
tomato__peach,tomato__peach,tomato,peach,attn2_projection,20,key,head_concat,0.9936062693595886
tomato__peach,tomato__peach,tomato,peach,attn2_projection,20,value,head_mean,0.5671943426132202
tomato__peach,tomato__peach,tomato,peach,attn2_projection,20,value,head_concat,0.5665075778961182
tomato__peach,tomato__peach,tomato,peach,attn2_projection,23,key,head_mean,0.9893857836723328
tomato__peach,tomato__peach,tomato,peach,attn2_projection,23,key,head_concat,0.9964123964309692
tomato__peach,tomato__peach,tomato,peach,attn2_projection,23,value,head_mean,0.5104530453681946
tomato__peach,tomato__peach,tomato,peach,attn2_projection,23,value,head_concat,0.5172937512397766
tomato__pear,tomato__pear,tomato,pear,t5_hidden,,hidden,subword_mean,0.4368771016597748
tomato__pear,tomato__pear,tomato,pear,caption_projection,,projected,subword_mean,0.46199408173561096
tomato__pear,tomato__pear,tomato,pear,attn2_projection,8,key,head_mean,0.9049144387245178
tomato__pear,tomato__pear,tomato,pear,attn2_projection,8,key,head_concat,0.9423918724060059
tomato__pear,tomato__pear,tomato,pear,attn2_projection,8,value,head_mean,0.4893440902233124
tomato__pear,tomato__pear,tomato,pear,attn2_projection,8,value,head_concat,0.48474037647247314
tomato__pear,tomato__pear,tomato,pear,attn2_projection,11,key,head_mean,0.8882365822792053
tomato__pear,tomato__pear,tomato,pear,attn2_projection,11,key,head_concat,0.9375454187393188
tomato__pear,tomato__pear,tomato,pear,attn2_projection,11,value,head_mean,0.4552552402019501
tomato__pear,tomato__pear,tomato,pear,attn2_projection,11,value,head_concat,0.45485544204711914
tomato__pear,tomato__pear,tomato,pear,attn2_projection,14,key,head_mean,0.9144908785820007
tomato__pear,tomato__pear,tomato,pear,attn2_projection,14,key,head_concat,0.9651601910591125
tomato__pear,tomato__pear,tomato,pear,attn2_projection,14,value,head_mean,0.34770527482032776
tomato__pear,tomato__pear,tomato,pear,attn2_projection,14,value,head_concat,0.3528788685798645
tomato__pear,tomato__pear,tomato,pear,attn2_projection,17,key,head_mean,0.9559338092803955
tomato__pear,tomato__pear,tomato,pear,attn2_projection,17,key,head_concat,0.976965606212616
tomato__pear,tomato__pear,tomato,pear,attn2_projection,17,value,head_mean,0.4360664188861847
